15:54:10.562148;18.9
15:54:10.562148;2.6
15:54:10.562148;2.7
15:54:10.562148;2.6
15:54:10.562148;3.1
15:54:10.562148;2.9
15:54:10.562148;2.8
15:54:10.562148;3.7
15:54:10.562148;2.6
15:54:10.562148;2.7
15:54:10.562148;2.7
15:54:10.562148;2.6
15:54:10.562148;8.9
15:54:10.562148;2.5
15:54:10.562148;2.5
15:54:10.562148;2.7
15:54:10.562148;2.7
15:54:10.562148;3.0
15:54:10.562148;3.1
15:54:10.562148;3.3
15:54:10.562148;2.7
15:54:10.562148;2.6
15:54:10.562148;2.7
15:54:10.562148;4.6
15:54:10.562148;2.5
15:54:10.562148;3.3
15:54:10.562148;3.6
15:54:10.562148;2.6
15:54:10.562148;2.6
15:54:10.562148;2.8
15:54:10.562148;2.7
15:54:10.562148;1.7
15:54:10.562148;3.0
15:54:10.562148;2.9
15:54:10.562148;1.8
15:54:10.562148;2.3
15:54:10.562148;2.1
15:54:10.562148;4.2
15:54:10.562148;2.9
15:54:10.562148;2.8
15:54:10.562148;3.4
15:54:10.562148;3.0
15:54:10.562148;3.0
15:54:10.562148;2.8
15:54:10.562148;3.3
15:54:10.562148;3.0
15:54:10.562148;2.4
15:54:10.562148;3.4
15:54:10.562148;2.5
15:54:10.562148;3.8
15:54:10.562148;2.5
15:54:10.562148;3.9
15:54:10.562148;3.0
15:54:10.562148;3.0
15:54:10.562148;3.3
15:54:10.562148;4.0
15:54:10.562148;3.0
15:54:10.562148;3.0
15:54:10.562148;2.8
15:54:10.562148;3.0
15:54:10.562148;2.8
15:54:10.562148;2.9
15:54:10.562148;2.8
15:54:10.562148;2.8
15:54:10.562148;4.2
16:11:53.471806;2.5
16:11:53.471806;3.2
16:11:53.471806;2.9
16:11:53.471806;11.2
16:11:53.471806;2.7
16:11:53.471806;2.7
16:11:53.471806;2.8
16:11:53.471806;2.9
16:11:53.471806;2.7
16:13:11.365040;2.7
16:13:11.365040;2.8
16:13:29.379727;2.5
16:13:47.223232;2.5
16:13:47.223232;2.7
16:13:47.223232;2.8
16:13:47.223232;2.7
16:13:47.223232;3.7
16:13:47.223232;3.1
16:13:47.223232;2.7
16:13:47.223232;2.8
16:14:53.408611;2.5
16:14:53.408611;3.0
16:15:09.189553;2.7
16:15:09.189553;5.1
16:15:09.189553;2.8
16:15:09.189553;3.3
16:15:09.189553;2.9
16:15:09.189553;2.8
16:15:09.189553;3.7
16:15:09.189553;2.7
16:15:09.189553;2.3
16:15:09.189553;2.9
16:15:09.189553;2.6
16:15:09.189553;3.0
16:15:09.189553;2.8
16:15:09.189553;3.1
16:15:09.189553;2.7
08:19:58.275746;5.2
08:19:58.275746;5.7
08:19:58.275746;6.6
08:28:49.247909;5.4
08:28:49.247909;5.2
08:35:46.340153;8.6
08:38:05.975191;6.9
08:38:05.975191;4.7
08:38:05.975191;6.3
08:38:36.705157;5.6
08:38:36.705157;6.1
08:38:36.705157;5.6
08:39:33.601322;6.3
08:39:33.601322;9.9
08:39:33.601322;5.6
08:40:16.825179;5.0
08:40:16.825179;5.7
08:40:16.825179;5.2
08:41:09.811291;4.9
08:41:09.811291;6.9
08:41:09.811291;6.1
08:41:29.160201;6.4
08:41:29.160201;6.1
08:41:29.160201;4.7
08:43:27.478994;4.2
08:43:27.478994;6.2
08:43:27.478994;4.7
08:44:30.509043;5.7
08:44:30.509043;4.3
08:44:57.901632;5.2
08:44:57.901632;4.9
08:48:29.623903;4.9
08:48:29.623903;5.6
08:48:29.623903;5.8
08:48:29.623903;5.3
08:48:29.623903;7.0
08:48:29.623903;5.2
09:43:19.970795;2.8
09:43:22.438177;3.8
09:43:19.970795;3.4
09:43:22.438177;11.0
09:43:59.653260;2.9
10:01:57.632145;2.5
10:01:57.632145;2.8
10:01:57.632145;2.6
10:01:57.632145;2.7
10:01:57.632145;2.8
10:07:43.535315;2.5
10:07:43.535315;2.5
10:07:43.535315;2.8
10:07:43.535315;2.4
10:07:43.535315;2.8
10:07:43.535315;4.2
10:07:43.535315;2.8
10:07:43.535315;2.9
10:07:43.535315;2.9
10:07:43.535315;4.0
10:07:43.535315;2.4
10:07:43.535315;5.1
10:07:43.535315;3.3
10:07:43.535315;2.7
10:07:43.535315;2.5
10:07:43.535315;2.8
10:07:43.535315;2.8
10:07:43.535315;2.9
10:07:43.535315;2.7
10:07:43.535315;3.9
10:07:43.535315;3.1
10:10:54.716289;2.5
10:10:54.716289;2.9
10:10:54.716289;2.8
10:10:54.716289;4.6
10:10:54.716289;2.7
10:10:54.716289;2.8
10:10:54.716289;2.8
10:10:54.716289;2.9
10:10:54.716289;3.0
10:10:54.716289;2.9
10:10:54.716289;3.0
10:10:54.716289;2.7
10:10:54.716289;3.1
10:10:54.716289;3.0
10:10:54.716289;3.0
10:10:54.716289;3.0
10:10:54.716289;2.8
10:10:54.716289;2.8
10:10:54.716289;3.0
10:10:54.716289;2.9
10:10:54.716289;2.6
10:10:54.716289;2.8
10:10:54.716289;2.7
10:10:54.716289;2.5
10:10:54.716289;2.8
10:10:54.716289;3.0
10:14:53.905155;2.5
10:14:53.905155;3.1
10:14:53.905155;2.1
10:14:53.905155;2.6
10:14:53.905155;2.7
10:14:53.905155;2.3
10:14:53.905155;2.7
10:14:53.905155;2.6
10:14:53.905155;3.6
